2013-06-18,"2,063.9999"
2013-06-17,"2,056.0001"
2013-06-14,"2,042"
2013-06-13,"1,987"
2013-06-12,"2,002"
2013-06-11,"2,005"
2013-06-10,"2,041.6"
2013-06-07,"2,037.8999"
2013-06-06,"2,022"
2013-06-05,"2,025"
2013-06-04,"2,070.5"
2013-06-03,"2,054.7"
2013-05-31,"2,093.8"
2013-05-30,"2,100.05"
2013-05-29,"2,141.9"
2013-05-28,"2,136.9"
2013-05-27,"2,152"
2013-05-24,"2,187.5999"
2013-05-23,"2,351.05"
2013-05-22,"2,376.0001"
2013-05-21,"2,424.8"
2013-05-20,"2,430.0999"
2013-05-17,"2,415.0999"
2013-05-16,"2,381.0001"
2013-05-15,"2,310"
2013-05-14,"2,278"
2013-05-13,"2,305"
2013-05-10,"2,285"
2013-05-09,"2,257"
2013-05-08,"2,260.2"
2013-05-07,"2,223"
2013-05-06,"2,206.0001"
2013-05-03,"2,293"
2013-05-02,"2,275"
2013-05-01,"2,264.2"
2013-04-30,"2,280"
2013-04-29,"2,300.2499"
2013-04-26,"2,332"
2013-04-25,"2,305.5499"
2013-04-24,"2,286.6499"
2013-04-23,"2,338"
2013-04-22,"2,305.3"
2013-04-19,"2,293.9999"
2013-04-18,"2,251.1501"
2013-04-17,"2,193.9999"
2013-04-16,"2,148"
2013-04-15,"2,065"
2013-04-12,"2,042"
2013-04-11,"2,032"
2013-04-10,"2,000"
2013-04-09,"2,041.25"
2013-04-08,"2,056.25"
2013-04-05,"2,064.1499"
2013-04-04,"2,092"
2013-04-03,"2,141.75"
2013-04-02,"2,083.9999"
2013-04-01,"2,089.9001"
2013-03-29,"2,072.7499"
2013-03-28,"2,045"
2013-03-27,"2,051.4"
2013-03-26,"2,048"
2013-03-25,"2,124.8"
2013-03-22,"2,127.4001"
2013-03-21,"2,122.2501"
2013-03-20,"2,198"
2013-03-19,"2,261.0001"
2013-03-18,"2,238.8"
2013-03-15,"2,262"
2013-03-14,"2,180"
2013-03-13,"2,198"
2013-03-12,"2,215"
2013-03-11,"2,209.7"
2013-03-08,"2,178"
2013-03-07,"2,163.8499"
2013-03-06,"2,143.9999"
2013-03-05,"2,113.9999"
2013-03-04,"2,088"
2013-03-01,"2,087"
2013-02-28,"2,234.7"
2013-02-27,"2,208.55"
2013-02-26,"2,210.9"
2013-02-25,"2,215"
2013-02-22,"2,215"
2013-02-21,"2,240"
2013-02-20,"2,282.35"
2013-02-19,"2,266.0001"
2013-02-18,"2,235.9"
2013-02-15,"2,207"
2013-02-14,"2,254.9001"
2013-02-13,"2,301.3499"
2013-02-12,"2,303"
2013-02-11,"2,288.95"
2013-02-08,"2,325"
2013-02-07,"2,334.9001"
2013-02-06,"2,383.2001"
2013-02-05,"2,347.7499"
2013-02-04,"2,421.0001"
2013-02-01,"2,431.0001"
2013-01-31,"2,432"
2013-01-30,"2,479.55"
2013-01-29,"2,489.5"
2013-01-28,"2,524.7"
2013-01-25,"2,463.25"
2013-01-24,"2,482.8999"
2013-01-23,"2,466.4999"
2013-01-22,"2,487.2"
2013-01-21,"2,496.0001"
2013-01-18,"2,485"
2013-01-17,"2,427.7"
2013-01-16,"2,477.5999"
2013-01-15,"2,508"
2013-01-14,"2,491.3"
2013-01-11,"2,542.3"
2013-01-10,"2,536.4999"
2013-01-09,"2,493.25"
2013-01-08,"2,468"
2013-01-07,"2,488.9999"
2013-01-04,"2,457"
2013-01-03,"2,454.7"
2013-01-02,"2,447.3"
2013-01-01,"2,401.0001"
2012-12-31,"2,370"
2012-12-28,"2,380"
2012-12-27,"2,368.6"
2012-12-26,"2,333.5001"
2012-12-25,"2,328.3"
2012-12-24,"2,343.9999"
2012-12-21,"2,355"
2012-12-20,"2,366.2"
2012-12-19,"2,382.2"
2012-12-18,"2,350"
2012-12-17,"2,318"
2012-12-14,"2,265"
2012-12-13,"2,310"
2012-12-12,"2,313.8"
2012-12-11,"2,327.2501"
2012-12-10,"2,320"
2012-12-07,"2,315.35"
2012-12-06,"2,281.0001"
2012-12-05,"2,246.0001"
2012-12-04,"2,205.3"
2012-12-03,"2,180"
2012-11-30,"2,149.9001"
2012-11-29,"2,125"
2012-11-28,"2,112.2"
2012-11-27,"2,100"
2012-11-26,"2,103.5001"
2012-11-23,"2,110"
2012-11-22,"2,070.8"
2012-11-21,"2,072.8"
2012-11-20,"2,115"
2012-11-19,"2,118.9999"
2012-11-16,"2,155.7001"
2012-11-15,"2,154.8"
2012-11-14,"2,171.9501"
2012-11-13,"2,191.9"
2012-11-12,"2,165"
2012-11-09,"2,237"
2012-11-08,"2,189.7"
2012-11-07,"2,172"
2012-11-06,"2,134.4"
2012-11-05,"2,147.7"
2012-11-02,"2,136.0001"
